10,Moderate,0.2610508757297748,1199,886,257,0,0,0,0,0,0,0,0,0,0,0,0,56
11,Moderate,0.3306641544983514,2123,1421,597,0,0,0,0,0,0,0,0,0,0,0,0,105
12,Weak,0.07534246575342465,292,270,20,0,0,0,0,0,0,0,0,0,0,0,0,2
3077,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,Asymmetric,0.0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,Weak,0.036231884057971016,138,133,5,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Moderate,0.4375,32,18,12,0,0,0,0,0,0,0,0,1,0,0,0,1
3233,Asymmetric,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,Strong,1.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,Moderate,0.3333333333333333,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3370,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,Asymmetric,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,Strong,1.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,Asymmetric,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
